store_id,product_name,week,units,revenue
M299,mango_doser,2023-12-11,125,461.23
M5226,ginger_shot,2023-06-26,1506,1822.16
M5393,mango_shot,2023-02-06,77,63.68
M911,ginger_shot,2023-03-20,886,877.59
M739,ginger_doser,2023-12-04,448,1263.89
P322,turmeric_doser,2023-08-28,9,6.39
T2010,ginger_doser,2023-07-10,145,455.24
M1775,ginger_shot,2023-04-03,115,129.35
M5226,mango_shot,2023-04-03,492,469.64
M1928,ginger_shot,2023-09-18,860,776.1
T1904,turmeric_doser,2023-12-25,24,115.02
N3194,turmeric_doser,2023-11-20,81,268.38
N457,turmeric_doser,2023-10-30,39,140.58
T5948,ginger_shot,2023-04-10,1471,1536.28
N6419,ginger_doser,2023-08-28,24,65.89
T3607,ginger_doser,2023-04-10,110,371.38
N1622,turmeric_doser,2023-06-05,2,4.25
M6588,ginger_doser,2023-08-21,894,2587.68
N386,mango_doser,2023-03-20,71,142.83
N1459,ginger_doser,2023-07-24,490,1545.42
M141,ginger_shot,2023-07-31,286,228.85
M6695,mango_doser,2023-10-09,303,982.91
M1775,mango_shot,2023-09-18,47,47.76
P6636,mango_doser,2023-02-06,145,449.25
P1435,mango_shot,2023-10-30,191,151.24
N4380,ginger_doser,2023-02-20,849,2695.5
N4914,ginger_shot,2023-10-30,330,360.19
N5252,ginger_doser,2023-02-20,454,1491.51
N386,ginger_doser,2023-12-11,236,581.03
P6979,ginger_doser,2023-01-02,728,2210.31
P6620,ginger_shot,2023-09-25,145,141.29
M4041,mango_shot,2023-03-27,245,240.79
N3871,ginger_doser,2023-11-06,1549,4504.48
M7251,ginger_doser,2023-11-27,184,539.1
M6331,ginger_shot,2023-07-10,559,519.39
P3209,ginger_shot,2023-02-27,529,487.55
N1635,ginger_doser,2023-10-02,59,179.7
N3871,ginger_doser,2023-06-12,1322,3437.63
N4566,turmeric_doser,2023-09-18,146,428.13
N2349,ginger_shot,2023-04-10,273,245.01
N4384,mango_doser,2023-11-20,14,47.92
T17,mango_doser,2023-03-20,159,395.34
N3020,turmeric_doser,2023-09-04,23,83.07
T6899,ginger_shot,2023-04-17,1176,1152.21
T4809,mango_doser,2023-07-03,85,143.76
M4400,mango_doser,2023-03-20,260,784.69
T4597,ginger_doser,2023-10-23,236,706.82
M5869,mango_shot,2023-10-02,137,161.96
N6708,turmeric_doser,2023-12-04,41,146.97
N5214,mango_doser,2023-04-10,44,68.86
N4193,ginger_shot,2023-10-09,55,57.71
T848,ginger_doser,2023-10-02,140,431.28
M4755,mango_doser,2023-09-04,67,197.67
N3444,ginger_shot,2023-11-13,306,298.5
M2713,ginger_doser,2023-07-31,249,736.77
P683,mango_shot,2023-05-01,41,47.76
M733,ginger_doser,2023-05-29,704,1958.73
P2095,mango_doser,2023-07-17,105,197.67
P3209,ginger_shot,2023-01-02,536,575.11
T6204,mango_doser,2023-06-12,175,497.17
N6708,mango_doser,2023-12-18,76,233.61
M307,ginger_shot,2023-07-24,151,151.24
T4706,mango_shot,2023-01-16,148,169.15
M6208,mango_doser,2023-12-04,54,197.67
P2642,ginger_doser,2023-03-13,180,395.34
N7175,ginger_doser,2023-09-11,73,191.68
N1525,ginger_doser,2023-01-23,212,676.87
N3853,ginger_shot,2023-05-22,216,204.17
M968,ginger_shot,2023-08-21,506,465.66
M307,mango_doser,2023-10-16,45,161.73
M7251,mango_doser,2023-04-24,71,173.71
T1904,mango_shot,2023-10-16,42,37.81
T4999,turmeric_doser,2023-12-18,56,172.53
M1775,ginger_doser,2023-08-14,87,263.56
T6413,ginger_shot,2023-03-13,63,53.73
M5043,mango_shot,2023-07-31,86,57.71
N2580,ginger_shot,2023-12-04,321,316.41
T17,ginger_doser,2023-02-20,475,1281.86
P3214,turmeric_doser,2023-09-11,15,57.51
M399,mango_doser,2023-07-10,38,113.81
M3685,ginger_doser,2023-07-24,366,1209.98
N4404,mango_doser,2023-09-25,42,107.82
P1808,mango_doser,2023-01-30,28,83.86
N7175,mango_doser,2023-09-11,23,53.91
T2645,ginger_doser,2023-04-17,205,628.95
M2011,mango_shot,2023-01-30,218,187.06
T6413,turmeric_doser,2023-06-26,13,51.12
N1078,ginger_doser,2023-01-09,749,2294.17
M3166,ginger_shot,2023-05-29,98,113.43
T2864,mango_doser,2023-04-24,54,101.83
M278,ginger_doser,2023-05-15,327,940.43
N2973,ginger_doser,2023-05-08,144,363.62
M4755,mango_shot,2023-10-23,163,160.44
M727,ginger_shot,2023-03-20,333,330.34
P684,mango_shot,2023-03-20,93,95.52
T6899,ginger_doser,2023-12-11,910,2767.38
M38,ginger_doser,2023-07-03,233,724.79
T6413,mango_shot,2023-02-13,36,47.76
N1494,turmeric_doser,2023-09-04,98,345.06
M7251,ginger_doser,2023-07-03,162,551.08
N1604,ginger_doser,2023-05-08,88,268.59
N2953,ginger_doser,2023-10-09,62,215.64
M3932,ginger_shot,2023-05-01,133,119.4
M6844,ginger_shot,2023-06-12,764,898.01
N3853,ginger_shot,2023-04-24,214,206.44
N1838,mango_doser,2023-12-18,193,593.01
N5090,turmeric_doser,2023-09-04,193,658.17
N3788,mango_doser,2023-12-18,30,113.81
N1191,mango_doser,2023-08-07,7,11.98
M2150,ginger_doser,2023-01-09,222,682.86
M1019,mango_doser,2023-05-01,121,317.47
M1315,turmeric_doser,2023-12-11,55,185.31
N3141,ginger_doser,2023-12-18,707,2120.46
M1315,turmeric_doser,2023-06-19,105,286.27
N2314,ginger_doser,2023-04-03,205,553.12
N1885,turmeric_doser,2023-08-21,101,261.99
M4755,mango_doser,2023-08-21,67,245.59
T5577,mango_doser,2023-08-07,23,41.93
N4855,mango_doser,2023-04-03,33,98.45
P2008,mango_shot,2023-10-16,233,252.73
P2464,ginger_shot,2023-04-24,98,137.31
M4521,mango_shot,2023-04-24,80,81.59
M5393,ginger_doser,2023-11-27,112,365.39
N3453,ginger_doser,2023-01-16,200,557.07
T5593,mango_shot,2023-07-31,187,169.15
N4632,ginger_doser,2023-01-30,56,191.68
N7258,mango_doser,2023-02-27,56,239.6
M6208,ginger_shot,2023-03-13,171,163.18
M3389,ginger_doser,2023-09-04,68,137.77
P3195,turmeric_doser,2023-11-13,24,102.24
P4020,ginger_shot,2023-03-20,128,107.46
M2732,turmeric_doser,2023-07-24,211,605.26
N302,turmeric_doser,2023-07-17,95,196.68
N1962,turmeric_doser,2023-06-05,67,185.15
T1268,ginger_doser,2023-05-22,138,365.39
P683,turmeric_doser,2023-08-28,16,63.9
N4193,mango_doser,2023-07-03,9,22.76
N5245,ginger_doser,2023-12-18,466,1401.66
P4059,turmeric_doser,2023-06-12,42,134.19
N1885,turmeric_doser,2023-11-13,77,281.16
N7326,mango_doser,2023-10-16,43,131.78
T1442,mango_shot,2023-12-11,129,139.3
T3607,ginger_shot,2023-09-25,128,117.41
P1808,mango_shot,2023-01-02,41,45.77
T246,ginger_doser,2023-12-11,170,581.03
P3209,mango_doser,2023-02-20,119,299.5
N12,ginger_shot,2023-04-03,1121,923.32
P6441,ginger_shot,2023-10-02,289,316.41
N231,ginger_doser,2023-04-24,2058,5180.06
P7177,mango_doser,2023-01-30,41,125.79
N3502,ginger_doser,2023-05-29,234,574.17
N2795,turmeric_doser,2023-11-27,31,83.07
P3214,ginger_doser,2023-05-22,53,185.69
N151,ginger_shot,2023-06-05,394,389.82
M3685,ginger_shot,2023-08-07,468,396.01
T246,ginger_doser,2023-08-14,152,425.29
P5664,mango_shot,2023-09-04,450,433.82
M31,ginger_doser,2023-02-20,401,1138.1
P4243,ginger_shot,2023-06-12,508,485.56
P1031,mango_shot,2023-04-24,105,109.45
M4405,ginger_doser,2023-09-11,417,1263.89
N2755,ginger_shot,2023-07-10,103,80.35
T3883,ginger_doser,2023-05-29,79,275.54
N3010,ginger_shot,2023-12-18,221,220.89
T2645,mango_doser,2023-10-30,61,167.72
M301,ginger_shot,2023-10-09,910,995.62
N1349,ginger_doser,2023-04-10,188,539.1
T1442,mango_doser,2023-04-10,65,215.64
M4947,ginger_shot,2023-04-10,321,328.35
M3222,ginger_doser,2023-05-22,809,2401.99
M5160,ginger_shot,2023-08-07,340,362.18
N1765,ginger_doser,2023-03-20,254,738.06
T2448,turmeric_doser,2023-10-02,88,268.38
T246,ginger_shot,2023-11-06,194,183.08
M2732,mango_shot,2023-07-31,370,413.92
N7028,ginger_shot,2023-07-10,462,420.83
N7315,turmeric_doser,2023-08-14,63,153.36
P6636,mango_shot,2023-09-18,256,280.59
P6011,ginger_shot,2023-12-11,744,714.41
N2557,turmeric_doser,2023-08-14,44,127.8
M3685,mango_shot,2023-01-16,196,193.03
P322,mango_doser,2023-09-18,13,71.88
T4885,ginger_shot,2023-07-10,89,113.43
N433,ginger_doser,2023-06-26,19,50.08
T5593,ginger_doser,2023-05-22,333,988.35
N5130,ginger_shot,2023-12-04,155,141.29
N1164,turmeric_doser,2023-12-04,126,479.25
N1388,mango_doser,2023-06-05,30,60.32
M968,ginger_doser,2023-01-30,401,1198.0
N3748,turmeric_doser,2023-09-11,186,543.15
N2754,ginger_doser,2023-08-07,179,563.06
T3619,ginger_doser,2023-04-17,99,347.42
N4404,mango_doser,2023-06-12,30,94.46
N3871,mango_doser,2023-04-10,475,1196.14
N143,mango_doser,2023-04-24,18,33.57
M2477,mango_shot,2023-08-21,611,620.88
P5664,mango_doser,2023-10-16,277,766.72
M1775,ginger_doser,2023-11-27,86,287.52
T5948,turmeric_doser,2023-10-23,282,926.55
T2964,ginger_shot,2023-01-30,158,167.16
N6419,ginger_doser,2023-09-04,30,83.86
N1833,mango_doser,2023-02-13,70,233.61
T6413,turmeric_doser,2023-07-10,14,51.12
N1078,ginger_doser,2023-10-02,766,2324.12
P6979,ginger_doser,2023-10-23,797,2623.62
M809,mango_doser,2023-06-12,717,2036.6
M4228,turmeric_doser,2023-10-16,107,403.56
N1622,mango_doser,2023-09-04,17,23.96
M5123,ginger_shot,2023-06-19,2027,2348.36
M4918,ginger_doser,2023-04-03,847,2563.72
N4914,ginger_shot,2023-12-18,328,320.39
N3964,mango_doser,2023-02-06,295,1006.32
M1683,ginger_shot,2023-01-02,234,248.75
P847,mango_doser,2023-01-30,64,167.72
N2580,ginger_doser,2023-03-13,246,790.68
P7269,ginger_doser,2023-01-30,168,479.2
N4670,ginger_shot,2023-04-17,308,322.38
M4521,ginger_doser,2023-11-06,185,521.13
M2135,ginger_doser,2023-11-13,547,1713.14
P2642,ginger_shot,2023-09-25,233,238.8
N210,mango_doser,2023-01-16,361,1030.28
M2441,ginger_shot,2023-03-06,1079,996.99
M299,mango_shot,2023-01-09,178,169.15
N4435,turmeric_doser,2023-06-19,49,118.37
M5450,mango_doser,2023-10-02,462,1591.35
N611,mango_doser,2023-07-17,15,35.85
P7147,ginger_doser,2023-07-03,54,149.75
N5090,turmeric_doser,2023-10-30,235,869.04
N201,ginger_shot,2023-12-25,348,338.3
M2447,turmeric_doser,2023-12-18,53,172.53
N1838,ginger_shot,2023-10-16,649,644.76
N3444,ginger_doser,2023-02-13,235,634.94
M2630,mango_doser,2023-01-09,107,353.41
P1026,ginger_shot,2023-01-02,699,726.35
M2135,ginger_shot,2023-06-12,960,1109.35
M3396,mango_doser,2023-03-27,66,161.73
P3214,ginger_doser,2023-09-11,59,185.69
N283,turmeric_doser,2023-09-25,24,83.07
P683,turmeric_doser,2023-10-16,18,70.29
M3806,ginger_shot,2023-07-10,207,210.94
N4935,ginger_shot,2023-01-30,277,298.5
N6359,ginger_shot,2023-01-02,679,650.73
N6215,ginger_doser,2023-03-13,695,2036.6
T3883,mango_doser,2023-02-20,30,59.9
N1702,mango_doser,2023-01-30,37,95.84
N3502,ginger_shot,2023-03-20,250,202.66
N3964,mango_doser,2023-02-27,268,706.82
M3527,turmeric_doser,2023-12-18,142,453.69
M1895,mango_shot,2023-09-04,462,461.68
N7315,ginger_doser,2023-09-04,305,904.49
M5179,ginger_shot,2023-04-10,462,429.84
T4374,ginger_shot,2023-07-17,44,53.73
P431,ginger_doser,2023-04-24,104,245.59
M13,ginger_shot,2023-08-28,493,549.24
N4193,mango_doser,2023-12-11,15,17.97
P6858,mango_doser,2023-01-30,70,275.54
N160,turmeric_doser,2023-08-07,11,25.56
P2642,mango_doser,2023-01-16,63,209.65
P3214,ginger_shot,2023-11-13,71,57.71
M3954,turmeric_doser,2023-07-24,50,129.84
M1895,ginger_doser,2023-12-25,799,2485.85
P683,ginger_shot,2023-01-16,73,73.63
M2011,mango_shot,2023-06-05,270,280.59
M5223,ginger_shot,2023-08-07,1110,1186.04
P1031,ginger_doser,2023-11-20,185,533.11
N3057,turmeric_doser,2023-10-09,363,1220.49
N4316,ginger_doser,2023-02-27,143,449.25
P1808,ginger_shot,2023-01-30,86,77.61
M5393,mango_shot,2023-09-18,74,77.61
T4885,mango_doser,2023-01-30,25,59.9
P5724,turmeric_doser,2023-11-20,15,12.78
N4448,ginger_doser,2023-03-13,150,473.21
N7258,turmeric_doser,2023-10-09,56,172.53
N5454,turmeric_doser,2023-10-30,43,140.58
P5675,mango_shot,2023-10-16,73,87.56
M966,ginger_shot,2023-08-14,306,270.64
N1962,mango_doser,2023-12-11,171,461.23
M4657,ginger_doser,2023-09-11,103,323.46
N5525,ginger_shot,2023-01-30,566,614.91
M307,turmeric_doser,2023-10-02,27,70.29
N5185,ginger_doser,2023-07-24,217,634.94
T17,mango_doser,2023-11-27,202,604.99
T6204,turmeric_doser,2023-08-14,92,332.28
N2349,ginger_shot,2023-11-06,323,298.5
P6131,mango_doser,2023-09-18,85,251.58
T6204,mango_shot,2023-01-16,248,228.85
N5214,mango_doser,2023-04-03,49,196.32
T2964,mango_doser,2023-03-27,35,95.84
P847,ginger_doser,2023-01-23,180,575.04
M307,ginger_doser,2023-06-26,112,317.47
T4641,ginger_shot,2023-10-23,617,644.76
N4586,mango_doser,2023-05-01,15,13.09
T246,ginger_doser,2023-09-11,165,563.06
P4243,mango_shot,2023-08-21,215,236.81
M733,mango_shot,2023-03-27,393,407.95
P6131,mango_shot,2023-12-11,95,103.48
T1488,mango_shot,2023-05-08,208,206.96
M2797,mango_shot,2023-05-15,418,427.85
N564,ginger_doser,2023-10-16,251,748.75
M6208,mango_shot,2023-08-07,75,79.6
P2095,turmeric_doser,2023-12-11,76,223.65
T246,ginger_doser,2023-02-27,135,461.23
N3141,ginger_doser,2023-08-07,729,2030.61
P6590,ginger_shot,2023-12-11,200,216.91
N5006,turmeric_doser,2023-07-31,138,492.03
M1412,mango_shot,2023-07-03,228,204.97
M3794,mango_doser,2023-07-10,74,227.62
M1139,turmeric_doser,2023-07-24,60,210.61
N932,mango_doser,2023-10-09,60,203.66
N3791,ginger_shot,2023-09-18,164,167.16
P5813,ginger_shot,2023-12-18,120,105.47
M6022,mango_shot,2023-07-03,48,33.83
P4020,ginger_doser,2023-09-18,115,305.49
M1051,ginger_doser,2023-03-20,503,1635.27
T3883,ginger_doser,2023-01-30,57,155.74
M2732,ginger_shot,2023-07-03,855,847.74
M5160,turmeric_doser,2023-12-25,57,166.14
M2797,ginger_doser,2023-10-09,1136,3659.77
N4448,ginger_doser,2023-07-17,144,375.57
M2056,turmeric_doser,2023-08-28,180,580.72
P4243,turmeric_doser,2023-08-28,94,274.77
P684,ginger_shot,2023-03-06,233,228.85
M2447,ginger_shot,2023-02-06,226,195.02
N5214,ginger_shot,2023-07-10,163,143.3
N3964,turmeric_doser,2023-07-24,190,613.44
N6653,turmeric_doser,2023-09-25,9,31.95
M6407,mango_doser,2023-08-21,354,1042.26
N5924,ginger_shot,2023-09-04,100,117.41
M3222,mango_shot,2023-06-26,452,386.06
M1892,mango_doser,2023-09-11,388,1084.19
N5635,turmeric_doser,2023-09-25,142,396.18
N1833,ginger_shot,2023-12-11,260,280.59
M2477,ginger_shot,2023-08-21,1332,1295.49
N1833,ginger_shot,2023-01-23,242,244.77
P3214,ginger_shot,2023-06-12,67,57.71
N5059,ginger_doser,2023-01-30,151,467.22
N3141,turmeric_doser,2023-10-16,157,517.59
T5948,turmeric_doser,2023-11-20,296,849.87
M5179,mango_shot,2023-10-09,337,363.42
N4395,turmeric_doser,2023-10-30,179,581.49
T2223,ginger_shot,2023-10-30,121,127.36
P431,mango_doser,2023-11-13,36,119.8
N1983,ginger_doser,2023-10-02,241,658.9
M1019,ginger_shot,2023-08-21,489,405.96
N611,ginger_shot,2023-08-07,72,81.59
N5252,ginger_doser,2023-05-22,432,1160.86
N231,mango_doser,2023-03-27,696,1568.3
P2827,mango_doser,2023-08-21,29,53.91
N1535,ginger_doser,2023-02-27,464,1245.92
N6356,ginger_shot,2023-09-11,799,833.81
M2716,turmeric_doser,2023-06-05,138,442.7
N3453,ginger_doser,2023-08-07,207,628.95
T718,mango_doser,2023-06-19,61,197.67
P6636,turmeric_doser,2023-11-27,126,377.01
M892,turmeric_doser,2023-11-06,177,594.27
P1169,ginger_shot,2023-11-27,763,712.42
M1431,mango_shot,2023-12-18,71,67.66
M5393,ginger_doser,2023-09-18,120,323.46
M5123,ginger_shot,2023-02-13,1406,1406.93
M299,mango_shot,2023-01-16,154,145.27
M6695,ginger_shot,2023-12-18,732,766.15
P2008,mango_doser,2023-10-23,144,449.25
M3794,mango_shot,2023-11-20,128,129.35
M1775,mango_doser,2023-02-20,29,71.88
M5786,ginger_doser,2023-01-09,168,473.21
P3195,turmeric_doser,2023-08-28,27,76.68
P1150,mango_doser,2023-02-20,46,149.75
M5179,ginger_doser,2023-08-07,388,1054.24
P6102,ginger_doser,2023-02-20,339,1090.18
N2201,ginger_shot,2023-05-29,61,53.31
M2713,mango_shot,2023-08-14,140,125.37
T4809,turmeric_doser,2023-09-11,41,159.75
N811,ginger_doser,2023-11-27,119,329.45
N4670,mango_doser,2023-01-23,69,215.64
N4855,mango_doser,2023-10-02,35,125.79
P3499,turmeric_doser,2023-06-05,25,70.29
N811,ginger_doser,2023-12-04,129,443.26
N4935,ginger_doser,2023-01-16,198,682.86
N932,mango_doser,2023-10-02,58,173.71
M4041,turmeric_doser,2023-07-10,148,523.47
M7051,ginger_doser,2023-12-25,1241,3887.51
M2441,mango_shot,2023-01-23,452,479.59
N3788,turmeric_doser,2023-12-11,16,12.78
T4885,mango_doser,2023-01-02,28,71.88
M5226,ginger_shot,2023-04-24,1067,989.03
N665,ginger_doser,2023-01-30,51,149.75
N5245,mango_doser,2023-01-16,154,401.33
M2779,mango_doser,2023-10-09,165,541.23
T6204,mango_shot,2023-07-17,254,260.69
M6588,mango_shot,2023-04-24,476,481.58
N3453,ginger_doser,2023-06-05,186,530.92
N6298,mango_doser,2023-12-18,268,820.63
T4885,ginger_shot,2023-04-03,99,91.54
M1895,turmeric_doser,2023-12-11,217,587.88
M966,ginger_shot,2023-10-02,507,557.35
M2962,mango_shot,2023-06-12,206,195.02
P2095,ginger_shot,2023-04-17,351,360.19
N3979,mango_doser,2023-05-22,89,262.33
P847,mango_shot,2023-07-10,114,115.42
M4521,ginger_doser,2023-11-13,155,467.22
M2713,mango_doser,2023-07-03,83,251.58
P2464,mango_doser,2023-01-23,16,53.91
T3528,turmeric_doser,2023-07-17,13,31.95
M5174,mango_doser,2023-10-23,276,951.86
M6749,mango_doser,2023-07-24,421,1233.94
M2124,mango_shot,2023-03-13,119,109.45
N6234,mango_doser,2023-07-24,88,281.53
P2464,mango_shot,2023-05-01,29,19.9
N210,ginger_shot,2023-02-13,1475,1504.44
M5081,ginger_doser,2023-04-17,482,1323.79
P5813,mango_doser,2023-08-14,35,95.84
M5226,ginger_shot,2023-02-06,1062,1046.74
T4948,mango_shot,2023-03-13,539,555.21
N3078,ginger_shot,2023-01-30,1363,1243.75
M6500,ginger_shot,2023-12-11,96,89.55
N1585,turmeric_doser,2023-12-25,287,939.33
M5179,ginger_doser,2023-07-10,378,1072.21
M5994,mango_shot,2023-02-13,306,358.2
M2447,ginger_doser,2023-10-09,243,899.16
M4637,mango_doser,2023-10-23,237,793.26
M1315,mango_doser,2023-06-05,136,383.36
P684,ginger_shot,2023-03-20,240,212.93
M727,ginger_doser,2023-04-24,241,652.91
T7142,ginger_doser,2023-09-11,122,353.41
M2429,turmeric_doser,2023-10-16,210,761.77
P2252,ginger_shot,2023-02-13,113,103.48
N7233,ginger_doser,2023-09-25,141,467.22
P3209,ginger_doser,2023-02-20,374,970.38
N7315,ginger_doser,2023-04-17,255,544.01
T5593,mango_doser,2023-09-11,129,359.4
P3957,mango_doser,2023-03-20,20,40.13
N6234,mango_doser,2023-06-26,76,247.54
T5948,ginger_shot,2023-09-04,1589,1603.94
T2645,turmeric_doser,2023-07-17,40,140.58
N2074,ginger_doser,2023-03-20,350,945.19
P4819,ginger_doser,2023-08-21,319,970.38
M307,mango_doser,2023-09-18,49,131.78
N3964,turmeric_doser,2023-06-05,158,427.36
N3010,ginger_shot,2023-10-16,230,244.77
T4035,mango_doser,2023-04-24,42,167.72
N5924,mango_doser,2023-03-27,17,17.64
M5450,mango_doser,2023-07-17,263,766.72
N3838,ginger_doser,2023-08-21,117,437.27
M6695,mango_doser,2023-10-23,326,1045.03
M4657,mango_doser,2023-05-01,23,59.9
P5509,mango_doser,2023-11-13,187,664.89
P6590,mango_doser,2023-12-11,54,197.67
N7028,turmeric_doser,2023-12-18,113,428.13
N457,ginger_doser,2023-08-14,149,419.3
M278,ginger_doser,2023-05-01,284,838.6
N4332,ginger_shot,2023-04-10,59,49.91
M7215,mango_shot,2023-04-17,341,328.35
M908,turmeric_doser,2023-12-04,52,204.48
N3444,ginger_doser,2023-07-10,222,502.47
T5577,ginger_shot,2023-07-24,100,109.45
M5979,mango_shot,2023-02-27,214,181.09
M317,mango_shot,2023-11-20,55,65.67
T4999,mango_doser,2023-07-24,79,245.59
P6590,turmeric_doser,2023-09-04,32,95.85
M4405,turmeric_doser,2023-12-25,106,332.28
N3494,ginger_doser,2023-04-10,43,103.57
P6590,turmeric_doser,2023-12-04,30,95.85
M1146,ginger_doser,2023-11-06,132,347.42
P1808,ginger_doser,2023-10-30,88,317.47
T1873,ginger_doser,2023-05-15,654,1934.77
M4918,ginger_shot,2023-03-13,1131,1154.2
N5245,ginger_shot,2023-12-25,608,595.01
N3328,ginger_shot,2023-12-11,203,197.01
N932,ginger_doser,2023-11-20,132,353.41
N6298,mango_doser,2023-12-04,250,844.59
N5525,mango_doser,2023-04-03,146,299.89
N3748,ginger_shot,2023-10-23,1159,1152.21
N4914,ginger_shot,2023-06-12,287,253.52
N1604,ginger_doser,2023-06-05,90,256.07
T4809,mango_shot,2023-06-05,139,157.21
M4220,turmeric_doser,2023-10-23,79,264.79
M5025,turmeric_doser,2023-11-20,70,217.26
P1808,ginger_doser,2023-04-03,57,161.73
N6289,mango_doser,2023-09-04,40,131.78
M6500,ginger_shot,2023-11-13,87,87.56
M6022,mango_shot,2023-10-30,91,100.39
M3389,mango_shot,2023-01-16,37,43.78
N4914,ginger_doser,2023-04-24,219,623.68
N302,ginger_doser,2023-11-20,454,1407.65
N5130,mango_doser,2023-08-28,39,119.8
M739,mango_shot,2023-07-03,237,218.9
T246,mango_doser,2023-07-03,55,161.73
T2010,mango_doser,2023-11-20,54,167.72
M3794,ginger_shot,2023-10-02,446,520.31
M2441,mango_shot,2023-12-11,551,541.28
P6858,mango_shot,2023-04-24,129,157.21
P3209,ginger_shot,2023-12-18,489,515.41
M3932,ginger_doser,2023-12-11,105,251.58
N4444,mango_doser,2023-07-31,243,760.73
N985,turmeric_doser,2023-07-03,156,349.66
P683,mango_doser,2023-10-02,20,89.85
T1904,mango_shot,2023-08-14,39,57.71
T4035,ginger_shot,2023-10-16,149,133.33
M3932,mango_shot,2023-03-20,47,57.71
M3414,mango_shot,2023-05-15,68,73.63
N12,turmeric_doser,2023-08-21,226,728.46
M1892,ginger_shot,2023-04-03,1323,1315.39
M237,turmeric_doser,2023-06-05,99,324.1
T3283,mango_doser,2023-02-20,39,125.79
T2951,mango_doser,2023-09-11,27,59.9
N5491,turmeric_doser,2023-09-25,67,178.92
T4597,mango_doser,2023-11-06,92,275.54
M4918,turmeric_doser,2023-10-02,297,1114.82
P6011,mango_doser,2023-10-23,227,694.84
M2150,mango_shot,2023-10-16,195,217.78
M6406,ginger_doser,2023-07-03,916,2563.72
T4999,ginger_doser,2023-09-04,192,610.98
N1585,ginger_doser,2023-10-16,1131,3564.05
M7215,mango_doser,2023-06-12,218,628.95
P2464,mango_shot,2023-04-10,31,7.96
T5577,ginger_doser,2023-08-21,67,179.7
N4435,mango_doser,2023-02-13,69,155.74
M2630,mango_shot,2023-10-23,236,286.46
M1892,ginger_shot,2023-08-14,1370,1410.91
M6208,mango_doser,2023-03-06,36,95.84
M2011,turmeric_doser,2023-06-05,142,448.83
N1202,ginger_doser,2023-06-05,132,417.11
T4597,ginger_doser,2023-05-15,227,652.91
N4578,turmeric_doser,2023-11-27,188,562.32
M3685,ginger_doser,2023-05-29,373,1066.22
N1635,ginger_doser,2023-12-11,72,227.62
M6588,turmeric_doser,2023-12-25,228,639.0
T2448,ginger_shot,2023-06-19,445,443.77
P4020,mango_doser,2023-11-06,36,47.92
N2755,ginger_shot,2023-11-20,127,125.37
N1535,ginger_shot,2023-04-03,586,455.23
N611,ginger_doser,2023-03-20,17,74.55
N4514,mango_doser,2023-07-24,67,233.61
M2477,ginger_doser,2023-01-23,966,2779.36
N3871,mango_doser,2023-09-11,587,1683.19
P2008,mango_doser,2023-11-27,150,383.36
M1019,turmeric_doser,2023-12-04,83,242.82
M1019,mango_doser,2023-11-13,159,467.22
M1558,ginger_shot,2023-04-17,1621,1617.87
M3634,mango_shot,2023-04-10,267,278.6
